"job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","comapny_name","skills"
315691,"Financial Data Analyst / Financial Analyst","Ahmedabad, Gujarat, India","Full-time","104500.0","2023-01-05 12:32:37","Conga","alteryx"
315691,"Financial Data Analyst / Financial Analyst","Ahmedabad, Gujarat, India","Full-time","104500.0","2023-01-05 12:32:37","Conga","zoom"
1526060,"IN RBIN Dy. Manager/ Asst Manager Data Analyst  MFC","Nashik, Maharashtra, India","Full-time","102500.0","2023-03-28 01:21:16","Bosch Group","sql"
1526060,"IN RBIN Dy. Manager/ Asst Manager Data Analyst  MFC","Nashik, Maharashtra, India","Full-time","102500.0","2023-03-28 01:21:16","Bosch Group","python"
1526060,"IN RBIN Dy. Manager/ Asst Manager Data Analyst  MFC","Nashik, Maharashtra, India","Full-time","102500.0","2023-03-28 01:21:16","Bosch Group","pandas"
1526060,"IN RBIN Dy. Manager/ Asst Manager Data Analyst  MFC","Nashik, Maharashtra, India","Full-time","102500.0","2023-03-28 01:21:16","Bosch Group","numpy"
1526060,"IN RBIN Dy. Manager/ Asst Manager Data Analyst  MFC","Nashik, Maharashtra, India","Full-time","102500.0","2023-03-28 01:21:16","Bosch Group","excel"
1526060,"IN RBIN Dy. Manager/ Asst Manager Data Analyst  MFC","Nashik, Maharashtra, India","Full-time","102500.0","2023-03-28 01:21:16","Bosch Group","sharepoint"
1431,"Data Analyst","Bengaluru, Karnataka, India","Full-time","102500.0","2023-03-20 07:18:43","Glean","sql"
1431,"Data Analyst","Bengaluru, Karnataka, India","Full-time","102500.0","2023-03-20 07:18:43","Glean","c"
1431,"Data Analyst","Bengaluru, Karnataka, India","Full-time","102500.0","2023-03-20 07:18:43","Glean","bigquery"
1431,"Data Analyst","Bengaluru, Karnataka, India","Full-time","102500.0","2023-03-20 07:18:43","Glean","github"
1431,"Data Analyst","Bengaluru, Karnataka, India","Full-time","102500.0","2023-03-20 07:18:43","Glean","slack"
758031,"Data Analyst","Visakhapatnam, Andhra Pradesh, India","Full-time","100500.0","2023-06-07 12:30:54","Openlogix Corporation","flow"
88344,"Cosultant/Sr. Consultant, Data Analyst - DBA","Pune, Maharashtra, India","Full-time","100500.0","2023-01-05 02:34:29","Fresh Gravity","sql"
88344,"Cosultant/Sr. Consultant, Data Analyst - DBA","Pune, Maharashtra, India","Full-time","100500.0","2023-01-05 02:34:29","Fresh Gravity","azure"
88344,"Cosultant/Sr. Consultant, Data Analyst - DBA","Pune, Maharashtra, India","Full-time","100500.0","2023-01-05 02:34:29","Fresh Gravity","aws"
112064,"Senior Associate CSR/ESG Data Analyst","Bengaluru, Karnataka, India","Full-time","100500.0","2023-06-26 18:12:24","Publicis Groupe","excel"
580497,"Pricing Data Analyst","Mumbai, Maharashtra, India","Full-time","100500.0","2023-07-31 22:35:43","Etraveli Group","excel"
580497,"Pricing Data Analyst","Mumbai, Maharashtra, India","Full-time","100500.0","2023-07-31 22:35:43","Etraveli Group","looker"
580497,"Pricing Data Analyst","Mumbai, Maharashtra, India","Full-time","100500.0","2023-07-31 22:35:43","Etraveli Group","qlik"
315816,"Data Analyst - Upstream","Kolkata, West Bengal, India","Full-time","98500.0","2023-05-11 18:19:39","Energy Aspects Ltd","sql"
315816,"Data Analyst - Upstream","Kolkata, West Bengal, India","Full-time","98500.0","2023-05-11 18:19:39","Energy Aspects Ltd","python"
315816,"Data Analyst - Upstream","Kolkata, West Bengal, India","Full-time","98500.0","2023-05-11 18:19:39","Energy Aspects Ltd","excel"
729465,"Data Analyst - Air Content","Mumbai, Maharashtra, India","Full-time","98500.0","2023-04-13 11:17:00","Etraveli Group","excel"
729465,"Data Analyst - Air Content","Mumbai, Maharashtra, India","Full-time","98500.0","2023-04-13 11:17:00","Etraveli Group","tableau"
729465,"Data Analyst - Air Content","Mumbai, Maharashtra, India","Full-time","98500.0","2023-04-13 11:17:00","Etraveli Group","power bi"
729465,"Data Analyst - Air Content","Mumbai, Maharashtra, India","Full-time","98500.0","2023-04-13 11:17:00","Etraveli Group","looker"
1218280,"Financial Data Analyst","India","Full-time","93600.0","2023-05-02 17:14:27","Loop Health","sql"
1218280,"Financial Data Analyst","India","Full-time","93600.0","2023-05-02 17:14:27","Loop Health","python"
1218280,"Financial Data Analyst","India","Full-time","93600.0","2023-05-02 17:14:27","Loop Health","r"
1218280,"Financial Data Analyst","India","Full-time","93600.0","2023-05-02 17:14:27","Loop Health","sheets"
1815416,"Director - Product Data Analysis","Bengaluru, Karnataka, India","Full-time","93600.0","2023-03-09 16:16:53","H&M Group","python"
1815416,"Director - Product Data Analysis","Bengaluru, Karnataka, India","Full-time","93600.0","2023-03-09 16:16:53","H&M Group","azure"
1815416,"Director - Product Data Analysis","Bengaluru, Karnataka, India","Full-time","93600.0","2023-03-09 16:16:53","H&M Group","gcp"
1815416,"Director - Product Data Analysis","Bengaluru, Karnataka, India","Full-time","93600.0","2023-03-09 16:16:53","H&M Group","spark"
1815416,"Director - Product Data Analysis","Bengaluru, Karnataka, India","Full-time","93600.0","2023-03-09 16:16:53","H&M Group","powerpoint"
544240,"Healthcare Research & Data Analyst","India","Full-time","89118.0","2023-11-08 14:31:21","Clarivate","sql"
544240,"Healthcare Research & Data Analyst","India","Full-time","89118.0","2023-11-08 14:31:21","Clarivate","python"
544240,"Healthcare Research & Data Analyst","India","Full-time","89118.0","2023-11-08 14:31:21","Clarivate","excel"
544240,"Healthcare Research & Data Analyst","India","Full-time","89118.0","2023-11-08 14:31:21","Clarivate","tableau"
544240,"Healthcare Research & Data Analyst","India","Full-time","89118.0","2023-11-08 14:31:21","Clarivate","word"
1032002,"Lead Data Analyst","Noida, Uttar Pradesh, India","Full-time","79200.0","2023-03-10 20:20:20","Innovaccer","sql"
1032002,"Lead Data Analyst","Noida, Uttar Pradesh, India","Full-time","79200.0","2023-03-10 20:20:20","Innovaccer","python"
1032002,"Lead Data Analyst","Noida, Uttar Pradesh, India","Full-time","79200.0","2023-03-10 20:20:20","Innovaccer","nosql"
1032002,"Lead Data Analyst","Noida, Uttar Pradesh, India","Full-time","79200.0","2023-03-10 20:20:20","Innovaccer","mongodb"
